Sale Date,Customer Key,Store Key,Product Category Key,Total Amount
2022-03-14 00:00:00,393,10,2,$54.4
2021-01-03 00:00:00,393,3,3,$63.93
2024-01-09 00:00:00,393,1,4,$90.8
2021-09-26 00:00:00,393,4,5,$60.18
2022-11-01 00:00:00,393,8,5,$73.74
2021-08-24 00:00:00,394,10,1,$16.23
2021-07-05 00:00:00,394,4,2,$10.71
2021-08-21 00:00:00,394,9,2,$78.13
2023-01-08 00:00:00,394,10,2,$47.35
2023-05-20 00:00:00,394,10,2,$82.16
2023-03-29 00:00:00,394,5,3,$34.45
2023-11-29 00:00:00,394,9,5,$47.28
2022-04-23 00:00:00,394,10,5,$61.52
2022-11-27 00:00:00,395,8,1,$87.9
2024-01-11 00:00:00,395,1,2,$62.39
2021-01-11 00:00:00,395,4,4,$97.85
2023-09-10 00:00:00,396,7,1,$90.15
2021-01-22 00:00:00,396,9,2,$85.68
2023-06-29 00:00:00,396,2,4,$2.84
2022-05-18 00:00:00,396,8,5,$34.19
2022-11-16 00:00:00,397,9,1,$23.73
2023-08-27 00:00:00,397,4,2,$5.89
2021-06-08 00:00:00,397,10,3,$89.56
2021-03-27 00:00:00,397,2,4,$37.43
2022-11-11 00:00:00,397,6,5,$87.36
2023-12-10 00:00:00,398,8,3,$67.86
2022-12-27 00:00:00,398,5,4,$88.87
2023-08-10 00:00:00,398,3,5,$24.35
2022-08-18 00:00:00,398,4,5,$30.93
2021-06-24 00:00:00,398,5,5,$37.96
2021-10-27 00:00:00,399,7,1,$41.94
2022-08-11 00:00:00,399,9,2,$60.13
2023-03-19 00:00:00,399,9,4,$28.15
2021-11-11 00:00:00,399,3,5,$37.32
2022-01-21 00:00:00,400,1,1,$89.83
2022-12-10 00:00:00,400,8,1,$20.63
2023-06-17 00:00:00,400,8,1,$82.12
2023-12-31 00:00:00,400,1,2,$90.29
2021-09-15 00:00:00,400,6,2,$9.48
2022-07-10 00:00:00,400,6,2,$99.01
2021-12-01 00:00:00,400,3,3,$97.14
2023-06-08 00:00:00,400,10,3,$35.19
2021-07-09 00:00:00,400,2,4,$11.44
2023-07-31 00:00:00,400,5,4,$65.64
2023-03-20 00:00:00,400,5,5,$28.16
2022-09-25 00:00:00,401,5,1,$97.52
2021-06-24 00:00:00,401,1,3,$77.87
2022-01-27 00:00:00,401,7,3,$92.79
2021-07-25 00:00:00,401,4,4,$79.62
2022-07-28 00:00:00,401,2,5,$26.53
2023-09-16 00:00:00,401,7,5,$14.97
2022-10-11 00:00:00,402,1,1,$52.1
2021-11-29 00:00:00,402,10,2,$7.41
2022-04-22 00:00:00,402,9,3,$35.82
2021-08-12 00:00:00,402,2,5,$22.56
2021-01-19 00:00:00,403,6,3,$4.68
2022-12-22 00:00:00,403,6,4,$84.78
2023-10-07 00:00:00,403,8,5,$39.12
2022-05-19 00:00:00,404,9,2,$7.95
2021-10-26 00:00:00,404,10,3,$88.22
2021-11-24 00:00:00,404,2,4,$4.19
2023-07-14 00:00:00,404,5,4,$45.71
2023-02-05 00:00:00,405,4,1,$2.08
2023-03-12 00:00:00,405,5,1,$40.83
2022-10-16 00:00:00,405,10,2,$70.59
2023-11-20 00:00:00,405,1,3,$85.81
2022-08-01 00:00:00,405,5,3,$74.06
2023-06-29 00:00:00,405,2,4,$3.33
2021-01-14 00:00:00,405,5,4,$39.73
2022-11-23 00:00:00,405,8,4,$20.38
2023-07-07 00:00:00,405,9,4,$9.8
2021-02-19 00:00:00,405,1,5,$78.35
2022-09-23 00:00:00,405,4,5,$32.09
2022-06-28 00:00:00,405,8,5,$27.42
2022-01-27 00:00:00,406,7,1,$17.08
2022-08-22 00:00:00,406,8,1,$52.21
2023-09-05 00:00:00,406,1,2,$47.48
2021-02-12 00:00:00,406,2,2,$21.71
2021-08-07 00:00:00,406,3,2,$42.74
2021-02-21 00:00:00,406,6,2,$66.66
2022-03-02 00:00:00,406,3,3,$21.06
2021-02-15 00:00:00,406,7,3,$65.78
2022-04-04 00:00:00,406,3,4,$98.37
2022-01-23 00:00:00,406,4,4,$89.74
2023-12-23 00:00:00,406,7,4,$39.86
2023-10-21 00:00:00,406,8,5,$74.13
2023-12-16 00:00:00,407,2,1,$67.06
2022-05-07 00:00:00,407,2,3,$3.7
2024-01-22 00:00:00,407,6,3,$20.44
2022-10-16 00:00:00,407,6,4,$71.1
2023-05-10 00:00:00,407,5,5,$37.07
2022-06-10 00:00:00,407,8,5,$42.82
2022-07-21 00:00:00,408,4,1,$90.64
2021-05-20 00:00:00,408,6,3,$63.85
2022-03-10 00:00:00,408,6,3,$89.75
2023-11-01 00:00:00,408,1,4,$23.8
2023-10-12 00:00:00,408,1,4,$75.87
2022-09-23 00:00:00,408,5,4,$40.1
2022-03-11 00:00:00,408,6,4,$81.09
2022-02-11 00:00:00,408,2,5,$45.32
2023-02-20 00:00:00,409,6,1,$57.8
2023-07-05 00:00:00,409,1,2,$96.97
2023-03-22 00:00:00,409,2,2,$35.32
2022-03-12 00:00:00,409,7,2,$49.31
2021-10-01 00:00:00,409,6,4,$22.24
2023-06-22 00:00:00,409,6,4,$73.43
2022-08-27 00:00:00,410,1,3,$6.68
2021-06-27 00:00:00,410,3,4,$58.21
2021-09-27 00:00:00,410,3,5,$20.81
2023-10-30 00:00:00,411,4,1,$23.67
2022-08-04 00:00:00,411,4,1,$60.72
2023-10-04 00:00:00,411,2,2,$33.39
2021-01-19 00:00:00,411,9,2,$19.73
2022-07-28 00:00:00,411,4,4,$1.6
2022-05-25 00:00:00,412,10,1,$48.7
2022-05-30 00:00:00,412,5,2,$14.76
2021-07-14 00:00:00,412,9,2,$74.93
2023-12-26 00:00:00,412,6,3,$11.06
2023-07-26 00:00:00,412,5,4,$54.53
2023-01-06 00:00:00,412,5,5,$6.15
2023-07-13 00:00:00,412,7,5,$97.22
2021-08-25 00:00:00,412,9,5,$88.62
2023-05-14 00:00:00,413,8,1,$42.21
2023-12-05 00:00:00,413,6,2,$47.25
2023-06-08 00:00:00,413,8,2,$74.95
2022-01-15 00:00:00,413,9,2,$42.21
2022-02-08 00:00:00,413,10,2,$23.26
2023-08-29 00:00:00,413,1,3,$50.01
2022-12-05 00:00:00,413,2,3,$43.94
2022-06-08 00:00:00,413,2,3,$49.85
2023-07-14 00:00:00,413,7,3,$61.64
2023-03-14 00:00:00,413,8,3,$81.91
2024-01-18 00:00:00,413,7,4,$47.17
2021-11-09 00:00:00,413,2,5,$51.59
2022-08-04 00:00:00,414,3,1,$53.88
2023-07-18 00:00:00,414,6,1,$54.33
2024-01-24 00:00:00,414,5,2,$43.96
2023-10-01 00:00:00,414,10,3,$20.34
2022-04-07 00:00:00,414,6,4,$66.86
2021-04-23 00:00:00,414,10,4,$91.64
2023-04-09 00:00:00,414,1,5,$38.42
2022-09-21 00:00:00,414,1,5,$48.65
2021-01-27 00:00:00,415,2,1,$50.58
2023-12-30 00:00:00,415,10,1,$21.14
2022-04-09 00:00:00,415,9,2,$9.63
2022-11-01 00:00:00,415,3,3,$11.82
2022-06-16 00:00:00,415,4,3,$45.85
2021-09-25 00:00:00,415,6,5,$10.6
2023-07-03 00:00:00,416,1,1,$5.4
2022-01-10 00:00:00,416,3,2,$4.84
2023-12-12 00:00:00,416,9,2,$44.08
2022-06-15 00:00:00,416,10,2,$5.47
2023-05-18 00:00:00,416,10,3,$88.94
2022-09-10 00:00:00,416,7,4,$83.68
2023-06-02 00:00:00,416,7,5,$17.99
2023-03-30 00:00:00,417,6,1,$55.61
2022-02-17 00:00:00,417,9,1,$33.87
2022-01-10 00:00:00,417,2,2,$74.35
2022-10-25 00:00:00,417,7,4,$68.87
2022-02-02 00:00:00,417,10,5,$34.32
2022-07-16 00:00:00,418,5,3,$91.4
2023-10-24 00:00:00,418,1,4,$94.1
2021-08-31 00:00:00,418,6,4,$94.69
2022-05-05 00:00:00,418,2,5,$96.38
2023-06-03 00:00:00,418,6,5,$76.99
2022-03-06 00:00:00,418,7,5,$28.15
2023-01-24 00:00:00,418,8,5,$52.09
2021-05-15 00:00:00,419,4,2,$14.71
2024-01-25 00:00:00,419,3,3,$54.92
2022-03-06 00:00:00,419,7,4,$23.58
2022-05-29 00:00:00,420,4,3,$80.55
2021-11-27 00:00:00,420,9,3,$14.04
2023-04-06 00:00:00,420,3,4,$17.51
2022-06-01 00:00:00,420,3,4,$63.8
2022-08-17 00:00:00,420,8,4,$54.05
2023-03-03 00:00:00,420,9,4,$1.74
2022-04-16 00:00:00,421,7,1,$65.46
2023-02-06 00:00:00,421,10,1,$45.97
2021-11-16 00:00:00,421,1,2,$71.93
2021-12-21 00:00:00,421,6,2,$88.45
2021-05-17 00:00:00,421,3,4,$69.39
2023-07-26 00:00:00,421,4,4,$94.24
2021-04-11 00:00:00,421,5,5,$54.68
2021-05-23 00:00:00,422,5,2,$70.93
2021-04-17 00:00:00,422,6,2,$62.85
2023-09-23 00:00:00,422,8,5,$5.85
2021-07-24 00:00:00,423,10,1,$4.52
2023-06-17 00:00:00,423,2,3,$25.74
2023-07-17 00:00:00,423,6,3,$36.44
2022-08-01 00:00:00,423,6,3,$41.63
2021-02-07 00:00:00,423,2,4,$35.02
2023-12-12 00:00:00,423,1,5,$73.55
2022-04-22 00:00:00,424,7,3,$71.83
2021-12-23 00:00:00,424,5,5,$94.99
2021-05-19 00:00:00,425,3,1,$9.14
2023-04-03 00:00:00,425,9,1,$51.7
2022-03-21 00:00:00,425,10,2,$93.79
2023-08-23 00:00:00,425,1,3,$68.01
2023-02-09 00:00:00,425,3,4,$15.9
2023-04-29 00:00:00,425,9,4,$61.77
2023-10-15 00:00:00,425,9,4,$71.64
2023-11-25 00:00:00,425,5,5,$66.46
2022-04-23 00:00:00,425,5,5,$66.62
2024-01-17 00:00:00,425,7,5,$89.69
2021-05-28 00:00:00,425,10,5,$53.43
2022-10-31 00:00:00,426,10,1,$1.98
2023-10-21 00:00:00,426,1,3,$47.33
2023-03-28 00:00:00,426,2,3,$4.25
2021-03-03 00:00:00,426,5,3,$50.43
2021-10-30 00:00:00,426,5,5,$54.55
2023-03-11 00:00:00,427,1,1,$91.42
2021-01-25 00:00:00,427,2,2,$42.32
2021-07-03 00:00:00,427,3,2,$54.6
2021-03-25 00:00:00,427,10,3,$61.33
2023-06-18 00:00:00,428,2,1,$25.11
2023-02-03 00:00:00,428,2,1,$27.05
2023-09-18 00:00:00,428,9,2,$66.49
2021-04-01 00:00:00,428,10,2,$23.02
2021-10-02 00:00:00,428,7,4,$17.76
2023-02-15 00:00:00,428,9,4,$78.23
2023-07-31 00:00:00,428,3,5,$87.95
2022-09-23 00:00:00,428,5,5,$78.24
2022-02-22 00:00:00,429,9,2,$49.92
2023-12-11 00:00:00,429,1,3,$46.69
2022-05-11 00:00:00,429,3,3,$40.03
2023-03-20 00:00:00,429,10,3,$17.13
2022-11-09 00:00:00,429,3,4,$81.22
2021-03-19 00:00:00,429,9,4,$13.61
2022-08-05 00:00:00,429,10,5,$98.56
2022-09-12 00:00:00,430,2,4,$70.09
2021-09-13 00:00:00,430,2,4,$81.75
2023-09-07 00:00:00,430,4,4,$34.36
2021-12-03 00:00:00,430,8,5,$38.95
2022-04-29 00:00:00,431,5,1,$86.25
2021-01-26 00:00:00,431,9,1,$55.77
2023-03-03 00:00:00,431,4,2,$21.19
2023-08-12 00:00:00,431,5,2,$69.49
2021-04-14 00:00:00,431,6,3,$22.11
2024-01-18 00:00:00,431,6,3,$63.82
2023-04-07 00:00:00,431,6,3,$93.01
2023-04-13 00:00:00,431,10,4,$44.07
2021-06-29 00:00:00,431,2,5,$59.45
2024-01-27 00:00:00,432,5,2,$81.47
2021-10-16 00:00:00,432,1,3,$92.81
2023-01-21 00:00:00,432,2,3,$2.41
2023-12-02 00:00:00,432,4,3,$50.86
2021-07-03 00:00:00,433,1,1,$18.39
2024-01-26 00:00:00,433,4,1,$83.45
2021-06-15 00:00:00,433,6,1,$55.99
2021-08-24 00:00:00,433,8,1,$6.16
2022-12-27 00:00:00,433,6,2,$93.05
2021-05-31 00:00:00,433,1,3,$3.47
2023-10-02 00:00:00,433,2,4,$74.64
2023-09-04 00:00:00,433,5,4,$48.06
2022-06-18 00:00:00,433,5,5,$33.16
2022-12-12 00:00:00,434,3,1,$40.5
2023-04-08 00:00:00,434,3,2,$75.79
2023-03-12 00:00:00,434,6,2,$78.19
2023-03-06 00:00:00,434,6,3,$65.27
2023-10-21 00:00:00,434,9,3,$39.21
2022-09-16 00:00:00,434,10,3,$63.79
2023-10-24 00:00:00,434,10,3,$93.73
2022-03-22 00:00:00,434,3,4,$49.72
2021-04-04 00:00:00,434,4,5,$52.66
2023-04-02 00:00:00,434,5,5,$80.39
2023-07-22 00:00:00,435,5,1,$25.52
2021-08-29 00:00:00,435,2,2,$28.67
2023-05-31 00:00:00,435,9,2,$21.18
2022-06-24 00:00:00,435,9,3,$10.66
2021-02-11 00:00:00,435,4,5,$52.88
2022-06-09 00:00:00,435,7,5,$85.86
2022-08-08 00:00:00,436,6,1,$29.45
2023-12-13 00:00:00,436,8,1,$75.52
2022-03-06 00:00:00,436,9,1,$79.02
2022-08-04 00:00:00,436,6,3,$1.79
2022-08-04 00:00:00,436,2,4,$33.74
2023-09-16 00:00:00,436,3,5,$16.81
2021-08-10 00:00:00,436,9,5,$93.65
2024-01-18 00:00:00,437,8,1,$67.34
2024-01-07 00:00:00,437,4,3,$81.11
2021-04-03 00:00:00,437,8,3,$89.1
2021-03-27 00:00:00,437,3,5,$42.9
2022-11-19 00:00:00,437,7,5,$48.46
2022-08-31 00:00:00,437,9,5,$89.28
2023-07-04 00:00:00,438,1,2,$97.6
2023-09-06 00:00:00,438,7,3,$68.76
2022-10-24 00:00:00,438,8,3,$11.22
2022-03-07 00:00:00,438,4,4,$42.08
2021-08-07 00:00:00,438,10,4,$76.2
2021-04-01 00:00:00,438,3,5,$86.46
2021-10-18 00:00:00,438,6,5,$46.65
2023-04-16 00:00:00,438,6,5,$48.79
2023-11-05 00:00:00,439,2,1,$87.13
2022-04-19 00:00:00,439,3,1,$39.83
2023-12-17 00:00:00,439,5,2,$46.09
2023-08-25 00:00:00,439,6,2,$75.1
2023-11-28 00:00:00,439,9,2,$63.37
2022-09-12 00:00:00,439,8,3,$28.35
2022-07-03 00:00:00,439,1,4,$46.12
2021-07-16 00:00:00,439,8,5,$87.24
2021-09-13 00:00:00,440,3,2,$26.06
2022-09-30 00:00:00,440,2,3,$2.25
2023-05-25 00:00:00,440,4,5,$70.91
2023-01-22 00:00:00,441,6,2,$63.83
2023-02-06 00:00:00,441,1,4,$72.66
2023-08-07 00:00:00,441,2,4,$21.52
2022-06-05 00:00:00,441,5,4,$42.45
2022-11-24 00:00:00,441,7,4,$70.17
2022-03-29 00:00:00,441,3,5,$9.69
2022-04-23 00:00:00,442,7,2,$74.54
2022-08-15 00:00:00,442,10,4,$95.96
2021-08-17 00:00:00,442,4,5,$84.17
2021-01-04 00:00:00,442,8,5,$68.74
2022-02-08 00:00:00,443,10,1,$89.45
2023-07-22 00:00:00,443,2,2,$21.21
2021-10-04 00:00:00,443,4,2,$90.51
2022-01-21 00:00:00,443,6,2,$85.07
2021-10-05 00:00:00,443,8,3,$27.01
2022-04-21 00:00:00,443,8,3,$59.56
2023-01-28 00:00:00,443,1,4,$18.12
2021-01-01 00:00:00,443,5,4,$85.36
2021-12-29 00:00:00,443,1,5,$18.12
2021-12-12 00:00:00,444,9,1,$62.79
2022-11-03 00:00:00,444,8,2,$52.73
2022-01-18 00:00:00,444,3,3,$6.04
2021-09-02 00:00:00,444,8,3,$61.64
2021-12-23 00:00:00,444,9,3,$42.89
2022-06-09 00:00:00,444,9,4,$49.64
2023-04-07 00:00:00,444,10,4,$46.43
2023-04-11 00:00:00,444,5,5,$86.49
2022-08-21 00:00:00,444,6,5,$68.69
2021-07-19 00:00:00,445,5,1,$23.54
2021-07-06 00:00:00,445,1,2,$36.22
2021-01-01 00:00:00,446,8,1,$98.57
2022-06-06 00:00:00,446,3,2,$17.64
2022-08-26 00:00:00,446,7,2,$92.09
2021-03-21 00:00:00,446,9,2,$32.91
2021-03-09 00:00:00,446,10,3,$21.69
2022-11-22 00:00:00,446,2,4,$90.23
2022-10-06 00:00:00,446,6,4,$24.34
2022-07-03 00:00:00,446,8,4,$26.47
2023-09-11 00:00:00,446,9,4,$25.35
2021-06-21 00:00:00,446,4,5,$47.7
2022-05-18 00:00:00,446,10,5,$93.12
2023-11-06 00:00:00,447,2,1,$53.96
2023-10-03 00:00:00,447,5,1,$9.23
2023-12-01 00:00:00,447,5,3,$74.26
2022-01-09 00:00:00,447,10,4,$68.94
2021-09-14 00:00:00,447,5,5,$17.84
2023-08-06 00:00:00,448,4,4,$15.65
2021-09-06 00:00:00,448,4,5,$39.73
2021-03-05 00:00:00,449,4,1,$76.64
2021-10-20 00:00:00,449,7,1,$21.77
2022-09-20 00:00:00,449,4,2,$70.29
2021-04-26 00:00:00,449,7,3,$97.38
2022-08-16 00:00:00,449,9,3,$4.99
2022-05-31 00:00:00,449,7,4,$4.16
2024-01-05 00:00:00,450,5,4,$11.12
2023-05-05 00:00:00,451,7,1,$40.99
2023-07-09 00:00:00,451,3,2,$37.11
2021-05-06 00:00:00,451,3,2,$93.19
2023-04-21 00:00:00,451,1,3,$92.09
2021-02-20 00:00:00,451,4,3,$71.55
2023-08-07 00:00:00,451,8,3,$14.31
2022-06-01 00:00:00,451,4,4,$97.06
2022-07-21 00:00:00,451,1,5,$24.64
2021-09-06 00:00:00,451,9,5,$98.23
2022-06-29 00:00:00,452,2,2,$62.56
2023-01-10 00:00:00,452,7,3,$68.37
2022-06-20 00:00:00,452,8,3,$60.15
2023-05-18 00:00:00,452,4,4,$26.11
2023-12-17 00:00:00,452,7,5,$44.77
2021-11-02 00:00:00,452,10,5,$23.15
2022-10-26 00:00:00,452,10,5,$36.38
2022-05-25 00:00:00,453,7,1,$5.89
2023-06-20 00:00:00,453,2,2,$78.56
2021-11-02 00:00:00,453,9,2,$6.27
2023-06-07 00:00:00,453,9,2,$34.99
2023-04-13 00:00:00,453,1,4,$43.1
2021-02-05 00:00:00,453,3,4,$43.46
2021-09-03 00:00:00,453,3,4,$93.19
2021-02-10 00:00:00,453,5,5,$33.28
2023-08-21 00:00:00,454,1,1,$29.22
2023-03-14 00:00:00,454,4,1,$10.15
2022-03-12 00:00:00,454,3,3,$16.43
2024-01-24 00:00:00,454,8,3,$50.03
2022-08-19 00:00:00,454,3,4,$55.71
2023-02-15 00:00:00,454,3,5,$99.32
2022-04-05 00:00:00,454,8,5,$93.42
2021-11-26 00:00:00,454,9,5,$83.12
2023-04-03 00:00:00,455,2,1,$91.91
2023-01-15 00:00:00,455,2,2,$11.59
2023-12-25 00:00:00,455,9,2,$12.83
2021-02-14 00:00:00,455,3,3,$18.96
2023-12-09 00:00:00,455,3,3,$97.76
2023-12-30 00:00:00,455,1,4,$19.06
2023-02-02 00:00:00,455,10,4,$54.75
2023-11-14 00:00:00,455,3,5,$71.13
2022-12-05 00:00:00,456,8,3,$24.44
2023-09-24 00:00:00,456,2,4,$11.45
2022-05-28 00:00:00,457,2,1,$5.65
2022-07-12 00:00:00,457,7,1,$90.45
2022-11-22 00:00:00,457,5,3,$63.69
2024-01-25 00:00:00,457,3,5,$89.26
2021-10-23 00:00:00,458,6,1,$92.78
2023-10-29 00:00:00,458,4,3,$51.31
2022-01-26 00:00:00,458,6,3,$81.63
2021-01-04 00:00:00,458,10,3,$61.81
2022-02-05 00:00:00,458,6,4,$78.29
2022-07-19 00:00:00,458,7,5,$12.11
2022-03-28 00:00:00,458,8,5,$77.08
2023-07-07 00:00:00,459,7,1,$74.77
2023-10-22 00:00:00,459,10,3,$41.23
2021-09-01 00:00:00,459,1,4,$4.57
2022-10-21 00:00:00,459,2,4,$91.83
2023-05-04 00:00:00,459,7,4,$14.96
2023-07-19 00:00:00,459,1,5,$8.07
2021-11-01 00:00:00,460,9,1,$74.43
2023-10-25 00:00:00,460,1,2,$89.89
2022-06-23 00:00:00,460,9,2,$39.79
2022-04-30 00:00:00,460,3,4,$8.3
2022-05-14 00:00:00,460,1,5,$49.96
2023-01-26 00:00:00,461,2,2,$55.99
2022-10-30 00:00:00,461,6,3,$96.11
2021-07-12 00:00:00,461,1,4,$95.86
2022-02-02 00:00:00,461,3,4,$99.89
2021-02-04 00:00:00,461,4,4,$33.69
2023-04-06 00:00:00,461,1,5,$50.35
2023-06-29 00:00:00,462,1,2,$91.27
2023-12-22 00:00:00,462,6,2,$69.2
2022-10-13 00:00:00,462,3,3,$51.57
2021-03-06 00:00:00,462,6,5,$59.31
2021-08-18 00:00:00,462,9,5,$62.13
2021-09-12 00:00:00,463,8,2,$30.01
2022-01-25 00:00:00,463,7,3,$20.66
2021-12-07 00:00:00,463,9,3,$71.72
2023-12-11 00:00:00,463,1,4,$37.9
2022-06-22 00:00:00,463,4,4,$8.36
2024-01-06 00:00:00,463,3,5,$61.75
2023-12-06 00:00:00,463,9,5,$83.02
2021-02-03 00:00:00,464,6,1,$56.63
2021-11-10 00:00:00,464,3,3,$59.2
2021-11-20 00:00:00,464,5,3,$85.81
2023-02-24 00:00:00,464,2,4,$45.2
2021-04-29 00:00:00,464,3,4,$17.22
2022-05-10 00:00:00,464,7,4,$43.47
2022-04-17 00:00:00,464,1,5,$48.78
2022-11-18 00:00:00,464,9,5,$54.95
2023-05-28 00:00:00,465,4,1,$64.82
2021-04-23 00:00:00,465,6,3,$43.16
2023-05-16 00:00:00,465,7,3,$25.43
2022-02-18 00:00:00,465,3,5,$44.99
2022-03-07 00:00:00,466,9,1,$26.97
2021-08-12 00:00:00,466,3,4,$99.04
2022-03-23 00:00:00,466,7,4,$43.19
2022-09-25 00:00:00,466,4,5,$8.19
2022-01-18 00:00:00,466,6,5,$23.36
2022-02-12 00:00:00,466,6,5,$59.74
2022-03-17 00:00:00,467,2,2,$67.49
2021-03-30 00:00:00,467,4,2,$85.42
2023-05-02 00:00:00,467,4,2,$93.61
2023-06-18 00:00:00,467,1,4,$16.46
2022-12-04 00:00:00,467,9,4,$67.57
2022-11-22 00:00:00,467,3,5,$52.23
2021-08-17 00:00:00,467,9,5,$92.7
2022-11-17 00:00:00,468,4,2,$91.1
2023-06-09 00:00:00,468,2,3,$98.95
2023-09-16 00:00:00,468,9,3,$35.2
2022-07-07 00:00:00,468,8,4,$65.1
2021-01-26 00:00:00,468,9,4,$7.83
2021-07-29 00:00:00,468,1,5,$30.07
2023-03-28 00:00:00,468,7,5,$60.6
2021-09-09 00:00:00,469,1,2,$50.88
2023-11-01 00:00:00,469,5,2,$81.64
2022-08-02 00:00:00,469,10,2,$88.64
2023-07-29 00:00:00,469,2,3,$13.11
2021-03-21 00:00:00,469,5,4,$50.07
2021-08-15 00:00:00,469,6,4,$28.74
2024-01-16 00:00:00,469,6,5,$54.7
2023-09-23 00:00:00,469,10,5,$14.57
2022-09-13 00:00:00,470,6,1,$1.63
2022-12-05 00:00:00,470,2,2,$9.06
2023-05-01 00:00:00,470,6,2,$63.12
2022-04-16 00:00:00,470,2,3,$66.49
2021-11-13 00:00:00,470,5,3,$58.5
2021-02-08 00:00:00,470,7,3,$93.6
2022-11-10 00:00:00,470,10,3,$37.71
2023-09-12 00:00:00,470,7,4,$52.57
2021-11-27 00:00:00,470,5,5,$78.95
2022-06-17 00:00:00,470,7,5,$24.64
2023-01-24 00:00:00,471,2,1,$35.32
2023-11-21 00:00:00,471,7,1,$31.29
2022-06-22 00:00:00,471,9,2,$67.32
2022-04-03 00:00:00,471,10,2,$2.43
2023-12-07 00:00:00,471,6,3,$67.64
2022-04-22 00:00:00,471,6,3,$75.78
2021-03-26 00:00:00,471,7,3,$25.34
2023-01-08 00:00:00,471,8,3,$8.96
2022-08-11 00:00:00,471,9,3,$55.74
2022-05-27 00:00:00,471,3,4,$1.44
2021-11-10 00:00:00,471,1,5,$35.61
2021-12-09 00:00:00,471,8,5,$66.33
2023-09-01 00:00:00,472,5,1,$24.02
2021-08-06 00:00:00,472,2,2,$68.4
2021-07-11 00:00:00,472,2,3,$13.17
2022-09-11 00:00:00,472,2,3,$14.61
2023-08-09 00:00:00,472,4,3,$74.09
2023-09-06 00:00:00,472,6,3,$61.94
2021-12-18 00:00:00,472,5,4,$73.03
2022-12-20 00:00:00,472,8,4,$37.32
2022-10-29 00:00:00,472,1,5,$5.14
2021-02-05 00:00:00,472,1,5,$93.08
2023-01-07 00:00:00,473,10,1,$3.45
2022-08-25 00:00:00,473,10,2,$32.67
2021-04-23 00:00:00,473,10,3,$24.37
2021-01-05 00:00:00,473,8,4,$41.47
2023-12-08 00:00:00,473,9,5,$41.13
2023-02-09 00:00:00,474,4,2,$49.23
2022-04-08 00:00:00,474,4,2,$50.08
2022-07-16 00:00:00,474,7,2,$8.43
2021-04-07 00:00:00,474,4,3,$71.44
2022-03-27 00:00:00,475,4,1,$74.08
2022-08-12 00:00:00,475,2,2,$85.26
2024-01-02 00:00:00,475,8,4,$10.47
2023-01-31 00:00:00,475,10,4,$33.91
2022-01-02 00:00:00,476,10,1,$48.14
2022-12-15 00:00:00,476,4,2,$93.08
2022-07-16 00:00:00,476,5,3,$60.5
2021-06-08 00:00:00,476,10,3,$77.39
2022-08-23 00:00:00,476,1,4,$14.85
2022-10-14 00:00:00,476,4,4,$66.48
2021-05-02 00:00:00,476,8,4,$26.6
2022-12-05 00:00:00,476,5,5,$23.62
2021-07-22 00:00:00,477,6,1,$73.69
2022-05-27 00:00:00,477,7,1,$91.03
2023-02-25 00:00:00,477,5,2,$50.96
2023-01-30 00:00:00,477,1,3,$60.21
2024-01-30 00:00:00,477,2,3,$56.16
2023-04-10 00:00:00,477,3,3,$56.96
2024-01-04 00:00:00,477,9,3,$42.32
2023-04-21 00:00:00,477,1,4,$4.77
2022-04-08 00:00:00,477,5,4,$3.93
2021-12-20 00:00:00,477,7,4,$36.57
2023-07-12 00:00:00,477,8,4,$98.99
2021-03-11 00:00:00,477,9,5,$36.46
2021-09-29 00:00:00,478,3,2,$55.62
2024-01-26 00:00:00,478,5,2,$74.9
2022-11-03 00:00:00,478,1,3,$9.33
2023-05-27 00:00:00,479,6,1,$83.45
2021-03-13 00:00:00,479,8,1,$96.7
2021-02-25 00:00:00,479,3,2,$67.2
2023-02-11 00:00:00,479,6,2,$25.08
2021-07-10 00:00:00,479,3,4,$15.64
2022-01-25 00:00:00,479,4,4,$59.25
2021-11-21 00:00:00,479,9,5,$49.41
2023-04-05 00:00:00,480,7,3,$29.59
2022-11-24 00:00:00,480,7,3,$68.53
2021-08-03 00:00:00,480,3,5,$78.62
2022-09-19 00:00:00,481,3,3,$28.41
2021-02-13 00:00:00,481,4,3,$74.85
2021-07-19 00:00:00,481,10,3,$80.93
2022-09-18 00:00:00,481,2,4,$92.33
2022-03-01 00:00:00,481,4,4,$52.6
2022-01-19 00:00:00,481,1,5,$67.07
2021-05-09 00:00:00,481,8,5,$81.89
2023-05-18 00:00:00,482,1,1,$29.82
2023-01-16 00:00:00,482,5,1,$76.66
2021-08-14 00:00:00,482,2,4,$73.9
2024-01-20 00:00:00,482,4,4,$37.74
2023-01-09 00:00:00,482,8,4,$97.41
2021-06-12 00:00:00,483,7,1,$69.39
2023-02-20 00:00:00,483,8,2,$80.97
2023-05-28 00:00:00,483,1,3,$71.72
2023-10-02 00:00:00,483,3,3,$17.42
2022-02-08 00:00:00,483,2,4,$48.53
2023-10-19 00:00:00,483,4,4,$65.71
2023-02-07 00:00:00,483,7,4,$51.44
2023-05-23 00:00:00,483,6,5,$83.89
2023-02-28 00:00:00,483,9,5,$69.63
2023-04-03 00:00:00,484,5,1,$90.25
2021-12-22 00:00:00,484,7,1,$64.08
2023-04-14 00:00:00,484,1,3,$80.84
